year,month,zip code,median_ppsf,median_sale_price,new_listings,inventory
2025,5,1368,231.65,349944.1,16.32,0.0
2025,6,1368,84.02,410343.54,15.14,0.07
2025,7,1368,278.46,373441.28,12.87,0.0
2025,8,1368,310.41,468762.84,12.4,0.0
2025,9,1368,276.77,339486.8,17.29,0.0
2025,10,1368,188.46,317943.8,14.58,0.0
2024,10,1370,254.35,422233.93,13.95,0.0
2024,11,1370,254.35,199804.94,12.36,0.0
2024,12,1370,254.35,436562.49,27.51,0.0
2025,1,1370,239.46,506789.21,10.49,0.0
2025,2,1370,272.47,538913.5,8.97,0.0
2025,3,1370,272.47,372339.77,44.39,8.47
2025,4,1370,238.67,277653.52,5.68,0.0
2025,5,1370,266.97,380319.3,7.34,0.0
2025,6,1370,266.97,465304.94,40.37,7.82
2025,7,1370,246.62,577392.03,10.04,0.0
2025,8,1370,272.42,435959.19,10.9,0.0
2025,9,1370,272.42,443173.51,13.97,0.7
2025,10,1370,250.84,439785.13,12.8,0.0
2024,10,1373,281.14,318008.57,56.5,35.0
2024,11,1373,281.14,536450.04,43.15,29.03
2024,12,1373,267.51,414837.82,21.92,10.98
2025,1,1373,261.94,384357.53,36.64,23.07
2025,2,1373,261.94,450631.42,41.7,15.52
2025,3,1373,294.43,453274.19,22.51,15.77
2025,4,1373,279.06,451989.92,38.42,31.03
2025,5,1373,281.48,384298.86,60.03,33.93
2025,6,1373,287.44,454168.82,26.64,11.22
2025,7,1373,293.92,433303.69,29.45,15.47
2025,8,1373,282.15,516033.46,35.59,19.4
2025,9,1373,294.23,407937.26,15.83,11.1
2025,10,1373,295.14,352431.77,55.0,34.59
2024,10,1375,181.03,514182.86,9.37,22.2
2024,11,1375,181.03,430373.48,9.9,22.11
2024,12,1375,260.14,459714.11,22.85,7.93
2025,1,1375,233.2,509107.18,9.18,16.66
2025,2,1375,223.8,467008.55,7.7,9.3
2025,3,1375,223.8,466167.08,22.94,11.68
2025,4,1375,268.43,474585.51,7.38,22.51
2025,5,1375,248.76,505742.03,7.53,23.5
2025,6,1375,188.21,461140.22,30.88,9.86
2025,7,1375,263.06,498603.53,6.23,8.52
2025,8,1375,249.68,480845.51,7.64,15.26
2025,9,1375,265.84,462151.26,17.64,9.34
2025,10,1375,244.4,532401.84,8.31,22.11
2024,10,1376,160.72,296314.93,12.05,2.49
2024,11,1376,160.72,332494.09,10.15,1.9
2024,12,1376,212.73,293580.89,29.11,10.4
2025,1,1376,179.65,279344.91,13.71,2.7
2025,2,1376,205.85,349148.54,11.47,2.51
2025,3,1376,193.95,303849.1,28.11,6.19
2025,4,1376,200.29,302668.15,10.87,2.33
2025,5,1376,200.29,323153.57,10.42,2.43
2025,6,1376,192.96,319058.78,29.87,7.04
2025,7,1376,190.49,317904.36,12.41,2.4
2025,8,1376,190.49,322782.86,11.46,1.95
2025,9,1376,236.53,314963.53,26.72,7.17
2025,10,1376,172.42,316158.56,11.35,1.57
2024,10,1378,2023.66,2132502.69,3.64,0.0
2024,11,1378,2023.66,2132502.69,0.0,0.0
2024,12,1378,2023.66,398458.22,26.07,10.63
2025,1,1378,226.95,398458.22,448.21,245.41
2025,2,1378,226.95,1979507.95,628.27,317.27
2025,3,1378,226.95,310512.41,24.16,7.32
2025,4,1378,245.55,310512.41,0.0,313.96
2025,5,1378,245.55,310512.41,0.0,31.88
2025,6,1378,109.12,369827.68,24.18,19.51
2025,7,1378,312.98,369827.68,0.0,0.0
2025,8,1378,2619.41,2289145.83,0.0,0.0
2025,9,1378,2947.5,270772.91,18.88,25.59
2025,10,1378,280.83,2056112.15,0.0,0.0
2024,10,1379,3310.05,4114347.12,1103.03,608.91
2024,11,1379,3310.05,943850.04,0.0,0.0
2024,12,1379,403.2,376768.95,152.26,90.65
2025,1,1379,316.85,376768.95,1069.55,93.93
2025,2,1379,316.85,376768.95,2358.15,756.09
2025,3,1379,316.85,419930.85,77.11,29.05
2025,4,1379,280.79,419930.85,30.14,78.37
2025,5,1379,83.37,419930.85,0.0,0.0
2025,6,1379,464.32,270385.48,76.7,31.51
2025,7,1379,231.62,1208561.93,0.0,0.0
2025,8,1379,2716.89,3688669.16,0.0,507.3
2025,9,1379,3642.85,288650.76,48.74,14.02
2025,10,1379,252.67,4208487.9,937.24,547.9
2024,7,1380,200.24,330000.0,11.31,2.7
2024,8,1380,200.24,330000.0,13.69,0.0
2024,9,1380,200.24,330000.0,16.0,0.0
2024,10,1380,200.24,330000.0,18.38,0.0
2024,11,1380,200.24,330000.0,20.69,0.0
2024,12,1380,200.24,330000.0,23.07,0.0
2025,1,1380,200.24,330000.0,25.46,0.0
2025,2,1380,200.24,330000.0,27.61,0.0
2025,3,1380,200.24,330000.0,30.0,0.0
2025,4,1380,200.24,330000.0,32.3,0.0
2025,5,1380,200.24,330000.0,34.69,0.0
2025,6,1380,200.24,330000.0,36.99,0.0
2025,7,1380,200.24,330000.0,39.38,0.0
2024,10,1420,240.64,387367.46,494.88,187.69
2024,11,1420,240.64,436178.9,475.79,173.72
2024,12,1420,246.4,396944.83,177.99,1.86
2025,1,1420,249.74,411258.36,454.24,186.67
2025,2,1420,254.15,351666.92,396.71,146.08
2025,3,1420,257.91,441162.43,244.61,18.33
2025,4,1420,253.36,452369.51,488.13,194.56
2025,5,1420,263.49,400750.78,451.12,155.62
2025,6,1420,257.7,419772.23,206.75,13.45
2025,7,1420,254.01,395112.09,447.05,181.8
2025,8,1420,254.01,432082.89,441.47,163.34
2025,9,1420,273.91,415247.03,127.11,0.0
2025,10,1420,261.51,421679.75,496.27,181.77
2024,10,1430,243.58,383685.78,99.2,43.55
2024,11,1430,243.58,603931.71,93.56,35.44
2024,12,1430,243.58,421622.25,67.79,14.56
2025,1,1430,230.61,434123.26,79.51,35.7
2025,2,1430,271.7,523190.19,66.06,37.99
2025,3,1430,245.95,481684.45,79.05,17.29
2025,4,1430,243.39,504522.96,92.99,35.31
2025,5,1430,255.48,472649.42,88.37,40.52
2025,6,1430,249.75,480712.26,72.74,12.25
2025,7,1430,259.43,469181.09,74.48,37.78
2025,8,1430,259.43,578338.84,75.87,34.02
2025,9,1430,286.42,447418.78,40.31,8.97
2025,10,1430,247.9,422199.81,98.22,41.89
2024,10,1431,262.4,508408.38,88.28,1.32
2024,11,1431,262.4,552994.54,43.92,0.55
2024,12,1431,262.4,455197.53,30.44,1.69
2025,1,1431,229.56,467379.42,13.71,0.0
2025,2,1431,256.96,439248.3,0.0,0.0
2025,3,1431,248.66,529047.96,52.31,6.33
2025,4,1431,248.66,555217.79,48.58,0.0
2025,5,1431,265.25,500129.16,108.27,0.0
2025,6,1431,254.54,513358.19,21.02,8.09
2025,7,1431,258.53,463951.82,0.0,0.0
2025,8,1431,263.88,479926.63,0.4,0.0
2025,9,1431,263.88,496298.46,34.34,1.66
2025,10,1431,246.76,537708.46,87.42,0.13
2024,10,1432,314.9,517953.3,97.64,40.72
2024,11,1432,314.9,534781.28,98.79,46.67
2024,12,1432,363.57,526098.88,47.17,6.84
2025,1,1432,300.13,567411.26,142.4,68.91
2025,2,1432,325.87,504108.0,103.93,53.06
2025,3,1432,354.2,539913.5,47.02,5.0
2025,4,1432,317.19,550609.87,112.41,53.71
2025,5,1432,359.24,562197.01,86.24,32.88
2025,6,1432,307.04,517735.51,51.9,12.45
2025,7,1432,330.06,530207.26,136.29,70.84
2025,8,1432,374.71,595746.69,136.01,65.88
2025,9,1432,350.55,514486.64,24.48,0.89
2025,10,1432,317.16,549433.45,97.37,40.0
2024,1,1434,226.89,533496.3,33.57,13.21
2024,2,1434,226.89,608743.88,33.4,13.92
2024,3,1434,501.19,627204.1,30.29,8.11
2024,4,1434,358.99,510814.08,31.56,14.68
2024,5,1434,300.64,673025.59,29.79,15.86
2024,6,1434,438.54,612981.73,48.24,11.84
2024,7,1434,363.13,460226.82,25.14,12.67
2024,8,1434,225.15,718957.25,24.84,7.0
2024,9,1434,566.57,666775.64,74.18,24.23
2024,10,1434,351.0,489374.42,27.41,17.77
2024,11,1434,161.45,676265.65,28.9,10.34
2024,12,1434,626.66,691238.8,27.65,9.67
2025,1,1434,370.29,575097.08,34.33,13.55
2024,10,1436,202.67,382149.4,40.85,4.5
2024,11,1436,202.67,398812.7,24.5,0.0
2024,12,1436,206.38,383714.37,44.03,7.97
2025,1,1436,206.38,318438.85,42.59,10.22
2025,2,1436,200.38,417613.98,48.02,13.43
2025,3,1436,200.38,393096.62,46.81,6.41
2025,4,1436,206.89,371901.01,26.64,0.0
2025,5,1436,203.51,407361.68,38.53,5.92
2025,6,1436,205.68,401468.15,31.22,4.24
2025,7,1436,207.82,377192.27,51.96,12.3
2025,8,1436,203.87,361733.67,43.32,10.74
2025,9,1436,208.73,418936.31,30.6,6.2
2025,10,1436,212.13,411271.31,41.2,3.77
2024,4,1438,1275.49,3276582.0,1243.16,112.45
2024,5,1438,1275.49,2853671.92,757.03,0.0
2024,6,1438,798.2,386932.29,39.97,37.21
2024,7,1438,248.48,1558725.51,326.86,0.0
2024,8,1438,201.91,1558725.51,0.0,0.0
2024,9,1438,201.91,323997.21,9.54,0.0
2024,10,1438,201.27,323997.21,0.0,0.0
2024,11,1438,201.27,704748.52,0.0,786.83
2024,12,1438,688.18,580597.58,139.12,17.88
2025,1,1438,279.46,3230040.29,594.74,812.87
2025,2,1438,2601.29,648091.85,0.0,0.0
2025,3,1438,844.53,493404.14,235.65,126.75
2025,4,1438,174.91,3563965.08,1305.05,135.1
2024,10,1440,241.51,351236.55,194.6,73.99
2024,11,1440,241.51,350455.32,190.02,85.47
2024,12,1440,231.91,347691.89,92.45,4.86
2025,1,1440,231.91,382240.84,175.22,82.45
2025,2,1440,251.14,335733.64,159.69,64.33
2025,3,1440,239.52,360774.41,113.8,14.03
2025,4,1440,244.24,366093.22,187.0,87.56
2025,5,1440,252.07,389568.47,181.46,67.51
2025,6,1440,245.47,350337.92,93.36,9.0
2025,7,1440,256.24,351234.14,173.78,76.69
2025,8,1440,268.49,401643.06,177.2,81.12
2025,9,1440,268.49,351124.89,50.77,1.49
2025,10,1440,241.75,380542.79,192.78,71.21
2024,10,1450,380.04,925001.23,124.73,55.49
2024,11,1450,380.04,919773.26,109.31,47.8
2024,12,1450,380.04,749323.58,50.7,5.73
2025,1,1450,354.77,886861.22,124.27,51.59
2025,2,1450,388.73,886036.88,120.05,53.55
2025,3,1450,343.04,805876.79,60.57,1.68
2025,4,1450,395.5,944721.43,109.92,49.49
2025,5,1450,434.4,933179.11,110.27,49.63
2025,6,1450,332.03,809982.23,44.33,2.17
2025,7,1450,402.81,915907.7,134.89,56.45
2025,8,1450,433.51,907119.13,123.98,48.82
2025,9,1450,362.15,808762.26,11.92,0.0
2025,10,1450,380.41,979411.77,121.14,52.46
2024,10,1451,351.17,914560.16,79.5,21.24
2024,11,1451,351.17,864765.0,88.29,26.62
2024,12,1451,358.96,841068.13,45.95,5.4
2025,1,1451,358.96,919580.98,63.58,18.59
2025,2,1451,369.0,894980.25,60.14,12.67
2025,3,1451,368.09,888664.5,51.95,10.9
2025,4,1451,366.59,893131.38,81.77,25.56
2025,5,1451,360.92,937840.16,77.82,17.32
2025,6,1451,360.92,892881.86,28.44,2.1
2025,7,1451,386.94,917560.95,64.94,17.08
2025,8,1451,382.78,929304.17,73.04,18.83
2025,9,1451,380.0,885158.76,12.47,0.0
2025,10,1451,377.3,965649.03,78.14,19.02
2024,10,1452,229.49,464628.18,42.64,10.5
2024,11,1452,229.49,498487.48,103.29,0.0
2024,12,1452,294.85,429697.97,42.91,29.57
2025,1,1452,259.69,488878.56,35.37,64.77
2025,2,1452,294.49,443650.8,55.78,10.53
2025,3,1452,261.87,471904.54,45.46,11.57
2025,4,1452,294.73,528765.99,78.94,6.66
2025,5,1452,294.73,441795.12,52.8,0.0
2025,6,1452,238.56,469817.15,40.92,25.08
2025,7,1452,295.55,511700.32,48.53,45.84
2025,8,1452,295.55,492352.53,65.39,39.24
2025,9,1452,320.37,453352.26,28.3,11.14
2025,10,1452,270.45,498188.1,44.26,10.07
2024,10,1453,293.55,443663.98,424.94,166.28
2024,11,1453,293.55,450517.62,419.42,147.48
2024,12,1453,293.55,407669.15,139.41,0.0
2025,1,1453,271.19,456287.71,383.62,170.42
2025,2,1453,298.43,460316.67,357.01,143.64
2025,3,1453,298.43,419208.82,197.02,3.45
2025,4,1453,278.7,453224.7,419.11,159.81
2025,5,1453,306.54,476373.17,384.94,151.46
2025,6,1453,306.54,422746.41,165.57,1.8
2025,7,1453,281.04,460837.57,392.37,161.77
2025,8,1453,312.63,485554.87,380.14,156.77
2025,9,1453,312.63,425761.25,92.5,0.0
2025,10,1453,285.29,473646.9,423.14,160.33
2024,10,1460,357.15,746376.68,140.97,49.5
2024,11,1460,357.15,745708.4,108.55,42.4
2024,12,1460,333.08,727553.47,64.22,11.52
2025,1,1460,363.83,747793.78,116.45,37.43
2025,2,1460,383.37,771589.68,162.56,52.59
2025,3,1460,362.5,734637.09,61.59,8.76
2025,4,1460,349.54,757428.02,80.92,38.82
2025,5,1460,349.54,757654.6,176.0,48.9
2025,6,1460,377.14,723300.11,48.76,9.53
2025,7,1460,371.64,795908.63,113.27,44.99
2025,8,1460,390.21,778242.99,141.63,38.45
2025,9,1460,390.21,719596.23,37.22,10.75
2025,10,1460,356.38,782295.59,138.36,47.36
2024,10,1462,290.45,578732.25,140.1,59.06
2024,11,1462,290.45,545753.09,145.94,65.19
2024,12,1462,288.75,588653.19,65.96,12.41
2025,1,1462,288.75,566177.45,141.56,60.85
2025,2,1462,310.66,592104.92,117.91,46.31
2025,3,1462,300.43,606381.51,89.19,22.08
2025,4,1462,310.95,558160.52,147.95,70.03
2025,5,1462,310.95,595049.68,125.88,49.04
2025,6,1462,304.37,624957.26,79.83,15.0
2025,7,1462,316.92,600651.44,137.79,60.03
2025,8,1462,307.46,585577.71,139.81,56.71
2025,9,1462,300.63,602095.27,48.63,12.08
2025,10,1462,300.63,623117.37,139.95,57.63
2024,10,1463,241.84,504175.74,138.15,49.57
2024,11,1463,241.84,539324.43,109.13,33.78
2024,12,1463,296.25,544698.79,69.97,14.75
2025,1,1463,296.25,610894.19,129.6,61.79
2025,2,1463,324.41,582409.26,100.33,35.68
2025,3,1463,324.41,541474.27,74.15,11.4
2025,4,1463,274.26,542785.13,128.67,45.94
2025,5,1463,285.41,553248.25,114.07,44.24
2025,6,1463,285.41,568672.88,58.19,10.6
2025,7,1463,303.54,602361.66,130.77,49.7
2025,8,1463,324.53,654454.86,111.87,51.08
2025,9,1463,367.33,538112.53,39.75,3.35
2025,10,1463,282.52,539147.63,136.97,47.77
2024,10,1464,313.45,549775.64,98.32,47.17
2024,11,1464,313.45,547039.18,96.17,42.5
2024,12,1464,332.35,466016.84,54.45,9.0
2025,1,1464,249.36,532627.83,78.31,42.48
2025,2,1464,249.36,539869.51,70.15,25.86
2025,3,1464,269.09,489865.69,50.48,13.1
2025,4,1464,293.45,555416.65,98.0,45.94
2025,5,1464,344.94,555626.13,101.28,52.34
2025,6,1464,291.5,495393.69,39.43,3.79
2025,7,1464,297.91,551054.37,71.24,25.44
2025,8,1464,297.91,546239.11,80.11,39.81
2025,9,1464,245.78,488646.65,38.09,11.67
2025,10,1464,297.39,576817.03,98.45,46.15
2024,1,1467,747.56,1501304.99,0.0,16.29
2024,2,1467,747.56,1501304.99,716.87,0.0
2024,3,1467,1536.6,1501304.99,81.15,29.39
2024,4,1467,459.37,10213631.24,414.77,88.55
2024,5,1467,459.37,10240730.33,0.0,34.17
2024,6,1467,459.37,843696.38,116.57,0.39
2024,7,1467,475.23,11458539.39,0.0,0.0
2024,8,1467,475.23,6148669.17,442.14,43.74
2024,9,1467,475.23,969161.06,57.08,9.36
2024,10,1467,458.5,1508694.54,112.51,46.78
2024,11,1467,458.5,1352083.68,0.0,80.19
2024,12,1467,458.5,1072321.35,9.96,0.0
2025,1,1467,390.17,1072321.35,0.0,1.35
2024,10,1468,215.6,425946.92,90.84,36.39
2024,11,1468,215.6,510437.25,96.64,35.1
2024,12,1468,323.85,392567.2,59.96,11.7
2025,1,1468,221.26,393545.8,74.05,24.23
2025,2,1468,206.77,398204.9,65.5,22.98
2025,3,1468,253.4,446804.02,66.92,10.53
2025,4,1468,253.4,487632.16,95.04,37.91
2025,5,1468,278.21,464259.51,89.21,30.38
2025,6,1468,251.85,420731.13,44.8,5.67
2025,7,1468,243.18,393737.81,72.62,27.06
2025,8,1468,243.18,450138.67,80.28,21.02
2025,9,1468,271.48,428358.08,35.74,7.9
2025,10,1468,235.36,462079.81,91.5,35.01
2024,10,1469,268.51,469002.1,91.32,26.11
2024,11,1469,268.51,467557.34,87.12,25.53
2024,12,1469,265.53,381160.68,42.38,6.2
2025,1,1469,265.53,476663.14,67.57,22.52
2025,2,1469,291.68,477312.97,88.54,24.23
2025,3,1469,291.68,386596.19,55.91,8.9
2025,4,1469,254.34,480549.08,78.0,25.49
2025,5,1469,279.29,480440.78,82.73,19.93
2025,6,1469,295.96,385701.94,45.84,7.43
2025,7,1469,258.57,490731.5,83.72,26.93
2025,8,1469,308.85,489439.72,71.95,20.54
2025,9,1469,308.85,400901.03,32.47,4.19
2025,10,1469,269.05,489218.85,89.58,24.18
2024,4,1471,286.83,634183.07,16.11,137.12
2024,5,1471,286.83,634183.07,311.52,11.29
2024,6,1471,286.83,634183.07,16.75,23.28
2024,7,1471,286.83,634183.07,279.44,70.63
2024,8,1471,286.83,1224735.71,59.84,0.0
2024,9,1471,771.6,423801.46,41.32,32.39
2024,10,1471,248.03,2118251.69,0.0,0.0
2024,11,1471,2574.81,1770047.33,622.63,31.51
2024,12,1471,1030.0,480981.56,36.63,18.65
2025,1,1471,296.07,1652296.96,0.0,0.0
2025,2,1471,1793.06,1622701.42,234.18,0.0
2025,3,1471,1793.06,617680.51,27.89,78.53
2025,4,1471,279.16,617680.51,36.86,135.46
2024,10,1473,332.16,516392.39,104.0,33.59
2024,11,1473,332.16,519587.77,98.15,32.95
2024,12,1473,332.16,431960.06,63.81,7.41
2025,1,1473,307.88,538552.07,114.24,35.73
2025,2,1473,339.66,537470.01,78.44,31.12
2025,3,1473,339.66,434964.55,63.85,6.97
2025,4,1473,311.39,538135.81,105.42,32.79
2025,5,1473,342.76,513477.68,94.9,31.23
2025,6,1473,367.76,445874.26,64.1,7.34
2025,7,1473,308.75,568944.95,98.25,32.85
2025,8,1473,348.0,549069.01,107.31,34.1
2025,9,1473,348.0,439914.86,25.41,1.21
2025,10,1473,328.72,538892.2,101.71,30.62
2024,10,1474,202.48,464600.03,13.84,3.8
2024,11,1474,202.48,468226.3,13.06,6.22
2024,12,1474,207.88,448942.55,22.29,5.57
2025,1,1474,217.93,472445.46,13.49,5.57
2025,2,1474,217.93,470146.67,12.18,5.1
2025,3,1474,192.14,466203.27,31.57,9.07
2025,4,1474,216.14,481224.47,11.79,5.98
2025,5,1474,214.27,479023.14,12.98,4.59
2025,6,1474,215.62,457425.33,16.44,4.06
2025,7,1474,206.04,484250.28,14.19,4.79
2025,8,1474,214.03,487056.94,15.28,6.04
2025,9,1474,216.55,481081.27,18.62,11.23
2025,10,1474,221.77,490096.34,13.21,3.3
2024,10,1475,192.39,333342.45,128.52,53.14
2024,11,1475,192.39,335778.98,110.63,46.82
2024,12,1475,204.22,338509.76,72.17,6.7
2025,1,1475,189.77,362944.31,135.01,57.57
2025,2,1475,207.11,375037.07,87.81,44.33
2025,3,1475,207.11,356241.14,92.61,8.14
2025,4,1475,202.32,341031.82,127.56,52.81
2025,5,1475,205.73,340175.9,103.08,42.16
2025,6,1475,205.73,360760.49,67.5,11.31
2025,7,1475,194.0,392827.06,125.47,55.18
2025,8,1475,218.04,382098.94,119.21,48.82
2025,9,1475,218.04,347028.34,35.95,0.0
2025,10,1475,193.74,357604.91,125.78,49.76
2024,10,1501,302.22,541293.28,199.0,90.15
2024,11,1501,302.22,495352.97,199.8,88.28
2024,12,1501,302.22,440207.88,67.75,5.87
2025,1,1501,295.88,462726.45,177.3,72.25
2025,2,1501,295.88,452280.75,210.28,78.02
2025,3,1501,328.64,488166.79,90.6,8.53
2025,4,1501,302.94,544340.86,184.01,88.23
2025,5,1501,302.94,471931.98,189.77,81.94
2025,6,1501,318.64,470506.18,74.68,6.24
2025,7,1501,297.92,520100.61,206.4,79.97
2025,8,1501,325.02,422217.79,192.11,70.61
2025,9,1501,297.16,481166.74,48.15,3.02
2025,10,1501,297.16,569310.95,197.71,88.01
2024,10,1503,321.19,688252.17,35.36,17.05
2024,11,1503,321.19,564683.49,31.03,15.91
2024,12,1503,298.92,725399.54,26.53,9.33
2025,1,1503,328.82,771407.89,34.54,23.19
2025,2,1503,319.93,833590.67,37.53,18.85
2025,3,1503,330.71,660106.18,34.14,15.06
2025,4,1503,318.58,601301.55,30.22,17.81
2025,5,1503,327.59,705402.46,32.7,15.04
2025,6,1503,322.36,724651.09,28.41,9.38
2025,7,1503,337.8,847778.89,37.62,22.76
2025,8,1503,330.81,774667.2,33.95,21.77
2025,9,1503,337.57,704250.74,28.08,12.16
2025,10,1503,339.87,724615.39,34.73,16.46
2024,10,1504,282.95,471154.59,132.87,62.25
2024,11,1504,282.95,504968.32,121.45,49.05
2024,12,1504,282.95,423335.21,35.36,8.46
2025,1,1504,262.35,422041.35,120.35,45.64
2025,2,1504,272.14,496251.37,109.53,37.09
2025,3,1504,279.54,443509.6,40.85,10.01
2025,4,1504,279.54,482095.46,128.35,56.19
2025,5,1504,301.55,496143.38,122.42,57.72
2025,6,1504,281.9,446260.42,35.6,4.81
2025,7,1504,281.9,469746.24,119.86,39.82
2025,8,1504,298.32,467639.11,113.62,37.35
2025,9,1504,284.91,461772.71,26.37,10.46
2025,10,1504,284.91,501006.36,131.72,61.2
2024,10,1505,314.35,606874.23,42.43,14.22
2024,11,1505,314.35,635645.84,208.08,14.46
2024,12,1505,367.49,609167.39,5.19,10.48
2025,1,1505,306.83,603089.9,0.0,16.63
2025,2,1505,266.21,624796.83,113.05,15.48
2025,3,1505,331.49,614263.01,34.08,9.63
2025,4,1505,331.79,634445.09,99.71,12.9
2025,5,1505,347.71,643571.24,37.56,14.76
2025,6,1505,347.71,604667.84,33.88,9.15
2025,7,1505,324.73,624522.37,32.68,15.4
2025,8,1505,289.07,645641.37,0.0,17.95
2025,9,1505,327.24,623041.83,17.95,3.23
2025,10,1505,336.07,641240.03,45.05,13.18
2024,10,1506,200.3,256749.43,41.9,13.41
2024,11,1506,200.3,537586.87,0.0,9.02
2024,12,1506,200.3,330871.73,40.25,3.98
2025,1,1506,195.7,239989.39,104.7,13.37
2025,2,1506,197.43,410408.82,0.0,7.82
2025,3,1506,197.43,391976.76,39.41,7.21
2025,4,1506,199.33,387647.65,28.21,11.54
2025,5,1506,200.94,364384.76,12.6,9.22
2025,6,1506,200.94,387162.83,19.31,5.62
2025,7,1506,213.85,298015.02,35.64,11.59
2025,8,1506,199.58,415696.24,40.91,9.32
2025,9,1506,199.58,386975.4,6.85,2.88
2025,10,1506,217.1,284119.52,38.52,12.39
2024,10,1507,247.36,502839.38,121.19,34.3
2024,11,1507,247.36,499827.3,121.98,28.07
2024,12,1507,227.96,424721.04,50.92,5.96
2025,1,1507,253.16,499335.17,100.5,38.73
2025,2,1507,276.92,497667.68,100.41,25.42
2025,3,1507,276.92,439642.1,79.5,8.46
2025,4,1507,242.21,510099.03,114.88,31.4
2025,5,1507,242.21,511295.02,97.75,30.01
2025,6,1507,264.42,430194.19,69.81,5.08
2025,7,1507,264.42,514962.06,112.11,31.01
2025,8,1507,294.58,515648.86,98.9,33.25
2025,9,1507,294.58,425308.73,25.8,0.0
2025,10,1507,266.0,525945.92,118.12,30.75
2024,10,1510,312.08,446450.64,179.45,68.85
2024,11,1510,312.08,584698.54,174.49,66.36
2024,12,1510,312.08,449487.38,56.15,2.04
2025,1,1510,295.94,456506.36,151.82,66.37
2025,2,1510,337.02,561238.24,140.63,63.35
2025,3,1510,304.85,467734.84,78.31,4.82
2025,4,1510,304.85,492666.37,177.42,67.39
2025,5,1510,312.57,562191.29,160.44,65.03
2025,6,1510,307.13,461972.27,57.44,4.42
2025,7,1510,307.13,473351.36,157.93,66.5
2025,8,1510,329.44,592496.86,148.71,64.96
2025,9,1510,349.89,455448.7,34.26,0.0
2025,10,1510,298.62,481100.93,178.69,67.04
2024,10,1515,235.14,352491.77,48.65,8.31
2024,11,1515,235.14,503017.8,33.37,7.93
2024,12,1515,235.14,349720.57,36.13,6.16
2025,1,1515,221.16,297826.26,44.79,9.23
2025,2,1515,259.8,472978.56,39.74,9.12
2025,3,1515,259.8,366217.95,38.13,6.16
2025,4,1515,231.79,359953.78,35.14,6.31
2025,5,1515,231.79,511154.46,44.42,7.36
2025,6,1515,260.32,349353.68,38.1,10.95
2025,7,1515,229.08,300643.27,42.86,8.29
2025,8,1515,252.78,465246.11,40.94,8.87
2025,9,1515,269.47,370373.53,20.76,2.49
2025,10,1515,228.7,377279.98,48.68,7.6
2024,10,1516,294.02,587622.37,57.4,39.08
2024,11,1516,294.02,573136.4,58.62,79.48
2024,12,1516,294.02,483107.46,45.67,2.14
2025,1,1516,265.59,583337.0,49.12,11.52
2025,2,1516,299.32,574902.0,43.34,0.0
2025,3,1516,299.32,509267.13,63.32,27.76
2025,4,1516,271.35,583354.34,53.71,76.98
2025,5,1516,299.95,619210.71,50.86,27.58
2025,6,1516,318.55,496426.42,41.27,2.86
2025,7,1516,267.7,576467.26,49.5,1.92
2025,8,1516,313.31,604247.38,52.37,13.92
2025,9,1516,313.31,512661.12,23.83,3.58
2025,10,1516,279.22,618377.72,55.32,38.57
2024,10,1518,273.26,451395.75,53.35,24.28
2024,11,1518,273.26,454002.94,68.47,26.51
2024,12,1518,273.26,393765.2,28.92,5.05
2025,1,1518,247.81,455843.43,78.52,28.17
2025,2,1518,268.75,449682.42,59.04,27.27
2025,3,1518,260.95,445653.81,43.75,9.66
2025,4,1518,260.95,456003.32,66.34,26.44
2025,5,1518,277.28,454109.88,59.75,21.6
2025,6,1518,274.52,442864.84,27.77,5.12
2025,7,1518,274.0,459749.86,67.09,30.68
2025,8,1518,274.0,465261.3,86.62,28.79
2025,9,1518,291.01,432286.15,24.89,4.71
2025,10,1518,279.79,472076.32,53.17,23.33
2024,10,1519,322.93,723670.06,91.69,21.72
2024,11,1519,322.93,691629.78,84.64,17.89
2024,12,1519,322.93,538906.24,51.26,9.86
2025,1,1519,301.89,718323.39,73.74,24.97
2025,2,1519,338.1,695432.44,74.81,25.16
2025,3,1519,313.7,537063.97,51.9,3.69
2025,4,1519,313.7,716951.4,85.22,19.8
2025,5,1519,340.24,740385.53,75.51,13.12
2025,6,1519,357.72,548287.57,44.24,12.26
2025,7,1519,317.28,711052.7,86.34,31.39
2025,8,1519,317.28,722849.82,71.61,21.19
2025,9,1519,339.97,544902.92,16.74,0.0
2025,10,1519,320.61,748107.68,89.41,19.56
2024,10,1520,308.77,578011.53,235.45,77.23
2024,11,1520,308.77,446298.73,219.09,74.89
2024,12,1520,308.77,517339.04,75.67,4.21
2025,1,1520,283.63,643938.2,200.41,81.52
2025,2,1520,283.63,522208.31,211.07,81.51
2025,3,1520,304.78,528387.27,85.75,5.46
2025,4,1520,285.62,537379.52,216.61,77.28
2025,5,1520,301.75,565421.13,215.46,65.24
2025,6,1520,301.75,521469.5,65.87,8.92
2025,7,1520,285.56,600621.9,221.41,90.92
2025,8,1520,298.83,586179.84,201.55,77.91
2025,9,1520,286.55,520058.03,33.59,0.0
2025,10,1520,286.55,606456.6,231.08,73.68
2024,10,1521,257.12,311000.27,45.63,5.19
2024,11,1521,257.12,318756.83,42.84,4.28
2024,12,1521,291.04,328329.67,34.22,3.75
2025,1,1521,253.14,330403.83,36.04,2.89
